geliþ_zamaný,týr_plakasý,ülke,20_ton_adet,30_ton_adet,yük_miktarý,maliyet
2509,41_kostu_324,Mordor,0,1,30,30000
2510,41_kostu_372,Oceania,0,1,30,30000
2511,41_kostu_920,Neverland,1,0,20,20000
2512,41_kostu_691,Neverland,0,1,30,30000
2512,41_kostu_049,Oceania,0,1,30,30000
2512,41_kostu_674,Neverland,1,0,20,20000
2512,41_kostu_120,Neverland,0,1,30,30000
2512,41_kostu_203,Mordor,1,0,20,20000
2514,41_kostu_518,Oceania,1,0,20,20000
2514,41_kostu_933,Mordor,0,1,30,30000
2514,41_kostu_661,Mordor,1,0,20,20000
2519,41_kostu_965,Mordor,1,0,20,20000
2519,41_kostu_341,Lilliputa,1,0,20,20000
2519,41_kostu_606,Mordor,0,1,30,30000
2519,41_kostu_927,Mordor,1,0,20,20000
2519,41_kostu_917,Oceania,1,0,20,20000
2520,41_kostu_194,Mordor,1,0,20,20000
2522,41_kostu_027,Oceania,1,0,20,20000
2524,41_kostu_401,Lilliputa,0,1,30,30000
2524,41_kostu_086,Oceania,1,0,20,20000
2529,41_kostu_653,Lilliputa,0,1,30,30000
2529,41_kostu_206,Oceania,1,0,20,20000
2529,41_kostu_260,Neverland,1,0,20,20000
2529,41_kostu_735,Mordor,1,0,20,20000
2529,41_kostu_958,Neverland,0,1,30,30000
2529,41_kostu_997,Lilliputa,0,1,30,30000
2533,41_kostu_766,Mordor,0,1,30,30000
2533,41_kostu_436,Lilliputa,0,1,30,30000
2533,41_kostu_805,Mordor,0,1,30,30000
2537,41_kostu_572,Oceania,1,0,20,20000
2537,41_kostu_337,Oceania,1,0,20,20000
2537,41_kostu_114,Oceania,1,0,20,20000
2538,41_kostu_827,Oceania,0,1,30,30000
2543,41_kostu_142,Oceania,0,1,30,30000
2543,41_kostu_430,Neverland,1,0,20,20000
2543,41_kostu_666,Oceania,0,1,30,30000
2543,41_kostu_637,Lilliputa,0,1,30,30000
2543,41_kostu_439,Lilliputa,1,0,20,20000
2544,41_kostu_603,Mordor,0,1,30,30000
2544,41_kostu_136,Oceania,1,0,20,20000
2544,41_kostu_744,Neverland,1,0,20,20000
2546,41_kostu_955,Lilliputa,0,1,30,30000
2546,41_kostu_803,Mordor,0,1,30,30000
2546,41_kostu_532,Oceania,0,1,30,30000
2548,41_kostu_095,Lilliputa,0,1,30,30000
2548,41_kostu_090,Oceania,0,1,30,30000
2548,41_kostu_358,Oceania,0,1,30,30000
2548,41_kostu_530,Oceania,1,0,20,20000
2548,41_kostu_073,Neverland,0,1,30,30000
2548,41_kostu_777,Oceania,0,1,30,30000
2549,41_kostu_036,Lilliputa,0,1,30,30000
2549,41_kostu_313,Neverland,1,0,20,20000
2551,41_kostu_746,Lilliputa,1,0,20,20000
2551,41_kostu_400,Oceania,0,1,30,30000
2555,41_kostu_869,Lilliputa,0,1,30,30000
2555,41_kostu_667,Oceania,0,1,30,30000
2555,41_kostu_204,Mordor,0,1,30,30000
2556,41_kostu_209,Neverland,1,0,20,20000
2556,41_kostu_079,Lilliputa,1,0,20,20000
2556,41_kostu_401,Mordor,0,1,30,30000
2556,41_kostu_470,Mordor,1,0,20,20000
2556,41_kostu_445,Neverland,1,0,20,20000
2556,41_kostu_552,Mordor,1,0,20,20000
2559,41_kostu_120,Lilliputa,0,1,30,30000
2559,41_kostu_642,Oceania,0,1,30,30000
2559,41_kostu_354,Oceania,0,1,30,30000
2559,41_kostu_399,Oceania,0,1,30,30000
2560,41_kostu_251,Oceania,1,0,20,20000
2560,41_kostu_685,Lilliputa,0,1,30,30000
2560,41_kostu_634,Oceania,1,0,20,20000
2560,41_kostu_815,Oceania,0,1,30,30000
2560,41_kostu_662,Oceania,0,1,30,30000
2560,41_kostu_921,Lilliputa,0,1,30,30000
2560,41_kostu_340,Neverland,0,1,30,30000
2562,41_kostu_521,Mordor,1,0,20,20000
2562,41_kostu_267,Oceania,0,1,30,30000
2562,41_kostu_999,Neverland,0,1,30,30000
2562,41_kostu_746,Mordor,0,1,30,30000
2562,41_kostu_570,Lilliputa,1,0,20,20000
2567,41_kostu_616,Oceania,0,1,30,30000
2567,41_kostu_489,Mordor,0,1,30,30000
2567,41_kostu_313,Lilliputa,0,1,30,30000
2567,41_kostu_568,Mordor,1,0,20,20000
2567,41_kostu_451,Oceania,1,0,20,20000
2567,41_kostu_603,Lilliputa,0,1,30,30000
2567,41_kostu_769,Lilliputa,0,1,30,30000
2569,41_kostu_188,Mordor,0,1,30,30000
2571,41_kostu_120,Mordor,0,1,30,30000
2571,41_kostu_274,Mordor,1,0,20,20000
2571,41_kostu_088,Oceania,0,1,30,30000
2571,41_kostu_925,Neverland,1,0,20,20000
2571,41_kostu_326,Neverland,1,0,20,20000
2571,41_kostu_278,Neverland,0,1,30,30000
2572,41_kostu_614,Oceania,0,1,30,30000
2576,41_kostu_950,Neverland,1,0,20,20000
2576,41_kostu_621,Neverland,0,1,30,30000
2576,41_kostu_298,Lilliputa,0,1,30,30000
2576,41_kostu_485,Lilliputa,0,1,30,30000
2576,41_kostu_485,Oceania,1,0,20,20000
2576,41_kostu_083,Lilliputa,0,1,30,30000
2576,41_kostu_924,Neverland,0,1,30,30000
2581,41_kostu_733,Lilliputa,0,1,30,30000
2581,41_kostu_182,Oceania,0,1,30,30000
2581,41_kostu_200,Mordor,1,0,20,20000
2585,41_kostu_157,Neverland,0,1,30,30000
2585,41_kostu_058,Mordor,0,1,30,30000
2585,41_kostu_617,Neverland,0,1,30,30000
2587,41_kostu_058,Oceania,0,1,30,30000
2587,41_kostu_817,Mordor,0,1,30,30000
2587,41_kostu_257,Oceania,1,0,20,20000
2587,41_kostu_557,Lilliputa,0,1,30,30000
2590,41_kostu_316,Mordor,0,1,30,30000
2590,41_kostu_929,Mordor,0,1,30,30000
2590,41_kostu_843,Neverland,1,0,20,20000
2590,41_kostu_339,Lilliputa,0,1,30,30000
2594,41_kostu_733,Lilliputa,0,1,30,30000
2594,41_kostu_868,Neverland,0,1,30,30000
2594,41_kostu_599,Neverland,1,0,20,20000
2597,41_kostu_590,Oceania,0,1,30,30000
2597,41_kostu_988,Mordor,0,1,30,30000
2597,41_kostu_944,Oceania,0,1,30,30000
2597,41_kostu_851,Lilliputa,1,0,20,20000
2597,41_kostu_258,Lilliputa,1,0,20,20000
2601,41_kostu_622,Oceania,0,1,30,30000
2601,41_kostu_850,Lilliputa,0,1,30,30000
2601,41_kostu_088,Mordor,1,0,20,20000
2601,41_kostu_713,Lilliputa,1,0,20,20000
2605,41_kostu_682,Neverland,1,0,20,20000
2610,41_kostu_427,Mordor,1,0,20,20000
2610,41_kostu_341,Mordor,0,1,30,30000
2610,41_kostu_955,Neverland,0,1,30,30000
2611,41_kostu_218,Lilliputa,0,1,30,30000
2611,41_kostu_793,Mordor,0,1,30,30000
2611,41_kostu_603,Neverland,1,0,20,20000
2611,41_kostu_799,Mordor,1,0,20,20000
2611,41_kostu_753,Neverland,1,0,20,20000
2611,41_kostu_931,Oceania,1,0,20,20000
2611,41_kostu_472,Lilliputa,1,0,20,20000
2615,41_kostu_744,Mordor,0,1,30,30000
2620,41_kostu_698,Lilliputa,0,1,30,30000
2620,41_kostu_332,Lilliputa,1,0,20,20000
2620,41_kostu_342,Lilliputa,1,0,20,20000
2620,41_kostu_764,Lilliputa,1,0,20,20000
2620,41_kostu_458,Oceania,1,0,20,20000
2620,41_kostu_937,Neverland,0,1,30,30000
2625,41_kostu_246,Lilliputa,0,1,30,30000
2625,41_kostu_284,Neverland,1,0,20,20000
2627,41_kostu_334,Mordor,0,1,30,30000
2627,41_kostu_306,Oceania,1,0,20,20000
2630,41_kostu_259,Lilliputa,1,0,20,20000
2630,41_kostu_805,Lilliputa,1,0,20,20000
2630,41_kostu_059,Oceania,1,0,20,20000
2630,41_kostu_264,Mordor,1,0,20,20000
2630,41_kostu_449,Mordor,0,1,30,30000
2635,41_kostu_425,Mordor,1,0,20,20000
2635,41_kostu_875,Lilliputa,0,1,30,30000
2635,41_kostu_710,Neverland,1,0,20,20000
2638,41_kostu_361,Lilliputa,1,0,20,20000
2638,41_kostu_745,Neverland,1,0,20,20000
2638,41_kostu_019,Lilliputa,0,1,30,30000
2642,41_kostu_373,Oceania,0,1,30,30000
2642,41_kostu_472,Mordor,0,1,30,30000
2642,41_kostu_737,Neverland,1,0,20,20000
2642,41_kostu_275,Neverland,0,1,30,30000
2646,41_kostu_054,Mordor,0,1,30,30000
2646,41_kostu_092,Lilliputa,1,0,20,20000
2650,41_kostu_745,Neverland,1,0,20,20000
2650,41_kostu_635,Mordor,0,1,30,30000
2655,41_kostu_235,Lilliputa,0,1,30,30000
2655,41_kostu_952,Oceania,0,1,30,30000
2656,41_kostu_191,Neverland,0,1,30,30000
2656,41_kostu_790,Oceania,1,0,20,20000
2656,41_kostu_807,Oceania,0,1,30,30000
2656,41_kostu_372,Mordor,0,1,30,30000
2656,41_kostu_901,Mordor,0,1,30,30000
2656,41_kostu_017,Neverland,1,0,20,20000
2660,41_kostu_113,Mordor,1,0,20,20000
2663,41_kostu_522,Neverland,1,0,20,20000
2665,41_kostu_441,Oceania,0,1,30,30000
2670,41_kostu_839,Lilliputa,1,0,20,20000
2670,41_kostu_402,Lilliputa,1,0,20,20000
2670,41_kostu_296,Mordor,1,0,20,20000
2670,41_kostu_250,Neverland,0,1,30,30000
2672,41_kostu_588,Oceania,1,0,20,20000
2672,41_kostu_503,Lilliputa,1,0,20,20000
2672,41_kostu_911,Lilliputa,0,1,30,30000
2672,41_kostu_973,Neverland,0,1,30,30000
2672,41_kostu_902,Mordor,1,0,20,20000
2674,41_kostu_282,Lilliputa,1,0,20,20000
2674,41_kostu_571,Neverland,1,0,20,20000
2674,41_kostu_860,Oceania,0,1,30,30000
2674,41_kostu_414,Neverland,1,0,20,20000
2674,41_kostu_540,Oceania,0,1,30,30000
2677,41_kostu_161,Lilliputa,0,1,30,30000
2677,41_kostu_888,Oceania,1,0,20,20000
2680,41_kostu_492,Mordor,0,1,30,30000
2680,41_kostu_912,Lilliputa,1,0,20,20000
2680,41_kostu_801,Neverland,1,0,20,20000
2680,41_kostu_029,Oceania,0,1,30,30000
2680,41_kostu_074,Mordor,1,0,20,20000
2680,41_kostu_943,Lilliputa,0,1,30,30000
2681,41_kostu_593,Neverland,1,0,20,20000
2681,41_kostu_853,Mordor,0,1,30,30000
2681,41_kostu_933,Mordor,0,1,30,30000
2681,41_kostu_034,Oceania,0,1,30,30000
2683,41_kostu_988,Neverland,1,0,20,20000
2684,41_kostu_322,Lilliputa,1,0,20,20000
2684,41_kostu_488,Mordor,1,0,20,20000
2684,41_kostu_850,Neverland,1,0,20,20000
2684,41_kostu_656,Oceania,0,1,30,30000
2684,41_kostu_898,Lilliputa,1,0,20,20000
2688,41_kostu_972,Lilliputa,0,1,30,30000
2688,41_kostu_453,Neverland,1,0,20,20000
2688,41_kostu_099,Mordor,1,0,20,20000
2689,41_kostu_759,Neverland,1,0,20,20000
2689,41_kostu_395,Neverland,0,1,30,30000
2689,41_kostu_194,Mordor,1,0,20,20000
2691,41_kostu_091,Oceania,1,0,20,20000
2691,41_kostu_447,Lilliputa,1,0,20,20000
2691,41_kostu_489,Lilliputa,0,1,30,30000
2691,41_kostu_821,Lilliputa,1,0,20,20000
2691,41_kostu_320,Lilliputa,0,1,30,30000
2696,41_kostu_002,Lilliputa,1,0,20,20000
2696,41_kostu_341,Neverland,1,0,20,20000
2696,41_kostu_618,Neverland,0,1,30,30000
2696,41_kostu_252,Oceania,1,0,20,20000
2696,41_kostu_665,Neverland,1,0,20,20000
2699,41_kostu_290,Lilliputa,0,1,30,30000
2699,41_kostu_321,Neverland,0,1,30,30000
2699,41_kostu_110,Mordor,0,1,30,30000
2699,41_kostu_431,Lilliputa,1,0,20,20000
2702,41_kostu_114,Mordor,0,1,30,30000
2707,41_kostu_767,Mordor,0,1,30,30000
2707,41_kostu_733,Oceania,0,1,30,30000
2707,41_kostu_075,Mordor,1,0,20,20000
2709,41_kostu_961,Neverland,1,0,20,20000
2709,41_kostu_391,Oceania,1,0,20,20000
2711,41_kostu_333,Lilliputa,0,1,30,30000
2711,41_kostu_479,Neverland,1,0,20,20000
2711,41_kostu_810,Neverland,0,1,30,30000
2711,41_kostu_542,Lilliputa,0,1,30,30000
2711,41_kostu_361,Oceania,1,0,20,20000
2716,41_kostu_432,Lilliputa,1,0,20,20000
2720,41_kostu_976,Mordor,0,1,30,30000
2720,41_kostu_153,Mordor,1,0,20,20000
2720,41_kostu_311,Mordor,0,1,30,30000
2722,41_kostu_872,Oceania,1,0,20,20000
2722,41_kostu_909,Lilliputa,0,1,30,30000
2722,41_kostu_118,Mordor,0,1,30,30000
2722,41_kostu_298,Lilliputa,1,0,20,20000
2726,41_kostu_920,Lilliputa,0,1,30,30000
2726,41_kostu_940,Lilliputa,0,1,30,30000
2726,41_kostu_801,Mordor,0,1,30,30000
2726,41_kostu_851,Mordor,1,0,20,20000
2726,41_kostu_217,Oceania,0,1,30,30000
2731,41_kostu_505,Lilliputa,0,1,30,30000
2732,41_kostu_335,Oceania,1,0,20,20000
2733,41_kostu_832,Mordor,0,1,30,30000
2733,41_kostu_119,Oceania,1,0,20,20000
2733,41_kostu_187,Neverland,0,1,30,30000
2733,41_kostu_936,Oceania,0,1,30,30000
2733,41_kostu_344,Neverland,1,0,20,20000
2733,41_kostu_691,Neverland,1,0,20,20000
2734,41_kostu_333,Mordor,1,0,20,20000
2734,41_kostu_848,Neverland,0,1,30,30000
2734,41_kostu_652,Mordor,1,0,20,20000
2734,41_kostu_303,Lilliputa,0,1,30,30000
2734,41_kostu_943,Lilliputa,1,0,20,20000
2734,41_kostu_500,Oceania,1,0,20,20000
2737,41_kostu_067,Mordor,1,0,20,20000
2737,41_kostu_799,Mordor,1,0,20,20000
2737,41_kostu_062,Neverland,0,1,30,30000
2737,41_kostu_533,Oceania,0,1,30,30000
2737,41_kostu_097,Lilliputa,1,0,20,20000
2742,41_kostu_420,Neverland,0,1,30,30000
2742,41_kostu_524,Lilliputa,0,1,30,30000
2742,41_kostu_021,Mordor,0,1,30,30000
2742,41_kostu_089,Neverland,1,0,20,20000
2742,41_kostu_641,Lilliputa,1,0,20,20000
2742,41_kostu_769,Lilliputa,1,0,20,20000
2742,41_kostu_996,Lilliputa,0,1,30,30000
2744,41_kostu_336,Neverland,1,0,20,20000
2744,41_kostu_301,Mordor,1,0,20,20000
2744,41_kostu_266,Neverland,0,1,30,30000
2744,41_kostu_781,Lilliputa,1,0,20,20000
2744,41_kostu_086,Mordor,1,0,20,20000
2744,41_kostu_885,Oceania,1,0,20,20000
2744,41_kostu_835,Mordor,0,1,30,30000
2749,41_kostu_564,Mordor,1,0,20,20000
2749,41_kostu_542,Mordor,1,0,20,20000
2749,41_kostu_763,Oceania,1,0,20,20000
2749,41_kostu_383,Oceania,0,1,30,30000
2749,41_kostu_893,Oceania,0,1,30,30000
2749,41_kostu_347,Oceania,0,1,30,30000
2752,41_kostu_409,Neverland,0,1,30,30000
2752,41_kostu_980,Oceania,0,1,30,30000
2752,41_kostu_288,Neverland,1,0,20,20000
2752,41_kostu_167,Oceania,1,0,20,20000
2752,41_kostu_254,Mordor,1,0,20,20000
2755,41_kostu_484,Lilliputa,1,0,20,20000
2755,41_kostu_612,Neverland,0,1,30,30000
2755,41_kostu_053,Mordor,1,0,20,20000
2755,41_kostu_144,Lilliputa,1,0,20,20000
2755,41_kostu_515,Lilliputa,0,1,30,30000
2755,41_kostu_655,Lilliputa,1,0,20,20000
2756,41_kostu_651,Oceania,0,1,30,30000
2756,41_kostu_767,Lilliputa,0,1,30,30000
2756,41_kostu_204,Neverland,0,1,30,30000
2756,41_kostu_918,Neverland,0,1,30,30000
2758,41_kostu_011,Neverland,0,1,30,30000
2763,41_kostu_827,Mordor,1,0,20,20000
2763,41_kostu_221,Lilliputa,0,1,30,30000
2763,41_kostu_736,Oceania,1,0,20,20000
2763,41_kostu_619,Neverland,1,0,20,20000
2763,41_kostu_945,Mordor,0,1,30,30000
2768,41_kostu_484,Lilliputa,1,0,20,20000
2768,41_kostu_841,Lilliputa,1,0,20,20000
2768,41_kostu_901,Mordor,0,1,30,30000
2769,41_kostu_760,Mordor,1,0,20,20000
2769,41_kostu_221,Oceania,0,1,30,30000
2769,41_kostu_484,Neverland,1,0,20,20000
2770,41_kostu_390,Lilliputa,0,1,30,30000
2770,41_kostu_146,Oceania,1,0,20,20000
2770,41_kostu_470,Oceania,0,1,30,30000
2770,41_kostu_625,Mordor,0,1,30,30000
2770,41_kostu_478,Lilliputa,0,1,30,30000
2770,41_kostu_135,Mordor,0,1,30,30000
2770,41_kostu_237,Lilliputa,0,1,30,30000
2774,41_kostu_390,Mordor,0,1,30,30000
2774,41_kostu_099,Neverland,1,0,20,20000
2774,41_kostu_871,Neverland,0,1,30,30000
2779,41_kostu_629,Oceania,1,0,20,20000
2779,41_kostu_126,Mordor,0,1,30,30000
2783,41_kostu_107,Lilliputa,0,1,30,30000
2787,41_kostu_437,Mordor,0,1,30,30000
2787,41_kostu_955,Mordor,0,1,30,30000
2787,41_kostu_461,Mordor,0,1,30,30000
2787,41_kostu_550,Lilliputa,0,1,30,30000
2787,41_kostu_225,Oceania,1,0,20,20000
2787,41_kostu_717,Mordor,0,1,30,30000
2787,41_kostu_784,Neverland,0,1,30,30000
2792,41_kostu_224,Oceania,1,0,20,20000
2792,41_kostu_098,Oceania,0,1,30,30000
2792,41_kostu_838,Lilliputa,0,1,30,30000
2797,41_kostu_352,Neverland,1,0,20,20000
2802,41_kostu_042,Neverland,0,1,30,30000
2802,41_kostu_027,Neverland,0,1,30,30000
2807,41_kostu_451,Lilliputa,0,1,30,30000
2807,41_kostu_514,Lilliputa,0,1,30,30000
2807,41_kostu_310,Oceania,0,1,30,30000
2807,41_kostu_946,Neverland,0,1,30,30000
2807,41_kostu_670,Neverland,1,0,20,20000
2811,41_kostu_890,Neverland,1,0,20,20000
2811,41_kostu_368,Neverland,0,1,30,30000
2811,41_kostu_907,Neverland,0,1,30,30000
2813,41_kostu_225,Lilliputa,1,0,20,20000
2813,41_kostu_181,Mordor,1,0,20,20000
2813,41_kostu_944,Oceania,0,1,30,30000
2813,41_kostu_019,Oceania,0,1,30,30000
2813,41_kostu_373,Neverland,1,0,20,20000
2813,41_kostu_303,Lilliputa,0,1,30,30000
2813,41_kostu_961,Lilliputa,1,0,20,20000
2814,41_kostu_834,Lilliputa,0,1,30,30000
2814,41_kostu_304,Neverland,1,0,20,20000
2814,41_kostu_293,Mordor,0,1,30,30000
2814,41_kostu_693,Neverland,0,1,30,30000
2814,41_kostu_092,Lilliputa,1,0,20,20000
2819,41_kostu_650,Oceania,0,1,30,30000
2819,41_kostu_466,Mordor,1,0,20,20000
2820,41_kostu_712,Neverland,0,1,30,30000
2820,41_kostu_823,Neverland,0,1,30,30000
2820,41_kostu_689,Mordor,1,0,20,20000
2824,41_kostu_797,Lilliputa,0,1,30,30000
2824,41_kostu_614,Neverland,1,0,20,20000
2824,41_kostu_999,Neverland,1,0,20,20000
2824,41_kostu_557,Mordor,1,0,20,20000
2824,41_kostu_577,Mordor,1,0,20,20000
2824,41_kostu_779,Mordor,0,1,30,30000
2824,41_kostu_902,Oceania,0,1,30,30000
2825,41_kostu_451,Oceania,0,1,30,30000
2825,41_kostu_682,Mordor,0,1,30,30000
2825,41_kostu_642,Neverland,1,0,20,20000
2825,41_kostu_787,Mordor,1,0,20,20000
2825,41_kostu_198,Neverland,1,0,20,20000
2826,41_kostu_623,Oceania,0,1,30,30000
2826,41_kostu_232,Lilliputa,1,0,20,20000
2826,41_kostu_947,Lilliputa,0,1,30,30000
2826,41_kostu_190,Mordor,1,0,20,20000
2826,41_kostu_615,Oceania,0,1,30,30000
2826,41_kostu_544,Lilliputa,1,0,20,20000
2826,41_kostu_311,Mordor,0,1,30,30000
2831,41_kostu_613,Lilliputa,1,0,20,20000
2831,41_kostu_218,Mordor,0,1,30,30000
2835,41_kostu_169,Mordor,0,1,30,30000
2838,41_kostu_661,Lilliputa,1,0,20,20000
2838,41_kostu_999,Neverland,1,0,20,20000
2838,41_kostu_946,Oceania,1,0,20,20000
2838,41_kostu_737,Mordor,0,1,30,30000
2838,41_kostu_033,Mordor,1,0,20,20000
2838,41_kostu_787,Lilliputa,1,0,20,20000
2843,41_kostu_427,Mordor,1,0,20,20000
2843,41_kostu_585,Oceania,0,1,30,30000
2843,41_kostu_648,Neverland,0,1,30,30000
2846,41_kostu_538,Mordor,0,1,30,30000
2846,41_kostu_120,Oceania,0,1,30,30000
2846,41_kostu_587,Mordor,1,0,20,20000
2846,41_kostu_496,Neverland,0,1,30,30000
2846,41_kostu_088,Neverland,0,1,30,30000
2846,41_kostu_641,Oceania,1,0,20,20000
2847,41_kostu_877,Neverland,0,1,30,30000
2847,41_kostu_539,Mordor,0,1,30,30000
2847,41_kostu_394,Neverland,0,1,30,30000
2847,41_kostu_748,Mordor,0,1,30,30000
2849,41_kostu_933,Neverland,1,0,20,20000
2849,41_kostu_930,Oceania,0,1,30,30000
2849,41_kostu_424,Neverland,0,1,30,30000
2849,41_kostu_726,Neverland,0,1,30,30000
2852,41_kostu_454,Mordor,1,0,20,20000
2852,41_kostu_337,Mordor,1,0,20,20000
2852,41_kostu_337,Mordor,1,0,20,20000
2852,41_kostu_925,Oceania,1,0,20,20000
2852,41_kostu_996,Oceania,0,1,30,30000
2854,41_kostu_284,Lilliputa,1,0,20,20000
2854,41_kostu_291,Mordor,1,0,20,20000
2854,41_kostu_588,Mordor,0,1,30,30000
2854,41_kostu_730,Neverland,1,0,20,20000
2854,41_kostu_868,Lilliputa,1,0,20,20000
2854,41_kostu_077,Oceania,0,1,30,30000
2854,41_kostu_256,Neverland,0,1,30,30000
2858,41_kostu_501,Oceania,1,0,20,20000
2858,41_kostu_436,Oceania,1,0,20,20000
2858,41_kostu_619,Neverland,1,0,20,20000
2858,41_kostu_157,Oceania,1,0,20,20000
2858,41_kostu_755,Lilliputa,0,1,30,30000
2860,41_kostu_138,Mordor,0,1,30,30000
2860,41_kostu_611,Lilliputa,0,1,30,30000
2860,41_kostu_227,Lilliputa,1,0,20,20000
2860,41_kostu_705,Mordor,1,0,20,20000
2865,41_kostu_694,Neverland,1,0,20,20000
2865,41_kostu_503,Neverland,1,0,20,20000
2865,41_kostu_411,Mordor,0,1,30,30000
2865,41_kostu_109,Neverland,0,1,30,30000
2865,41_kostu_993,Neverland,0,1,30,30000
2865,41_kostu_223,Oceania,0,1,30,30000
2865,41_kostu_498,Oceania,0,1,30,30000
2867,41_kostu_114,Neverland,1,0,20,20000
2867,41_kostu_056,Mordor,0,1,30,30000
2867,41_kostu_846,Oceania,0,1,30,30000
2867,41_kostu_038,Lilliputa,0,1,30,30000
2867,41_kostu_194,Neverland,1,0,20,20000
2867,41_kostu_274,Mordor,1,0,20,20000
2867,41_kostu_383,Mordor,1,0,20,20000
2872,41_kostu_389,Neverland,0,1,30,30000
2872,41_kostu_113,Neverland,0,1,30,30000
2872,41_kostu_708,Mordor,1,0,20,20000
2872,41_kostu_680,Oceania,1,0,20,20000
2873,41_kostu_170,Mordor,0,1,30,30000
2877,41_kostu_444,Oceania,0,1,30,30000
2877,41_kostu_861,Neverland,1,0,20,20000
2877,41_kostu_328,Oceania,1,0,20,20000
2877,41_kostu_077,Oceania,1,0,20,20000
2877,41_kostu_179,Mordor,1,0,20,20000
2877,41_kostu_339,Oceania,0,1,30,30000
2879,41_kostu_687,Neverland,0,1,30,30000
2880,41_kostu_247,Neverland,0,1,30,30000
2880,41_kostu_505,Oceania,0,1,30,30000
2880,41_kostu_611,Neverland,0,1,30,30000
2880,41_kostu_789,Neverland,1,0,20,20000
2880,41_kostu_184,Oceania,0,1,30,30000
2880,41_kostu_515,Mordor,1,0,20,20000
2880,41_kostu_736,Lilliputa,1,0,20,20000
2882,41_kostu_088,Oceania,1,0,20,20000
2882,41_kostu_345,Oceania,0,1,30,30000
2882,41_kostu_419,Neverland,0,1,30,30000
2882,41_kostu_900,Mordor,0,1,30,30000
2882,41_kostu_253,Oceania,0,1,30,30000
2884,41_kostu_609,Lilliputa,1,0,20,20000
2884,41_kostu_262,Mordor,0,1,30,30000
2884,41_kostu_438,Mordor,0,1,30,30000
2884,41_kostu_156,Oceania,1,0,20,20000
2888,41_kostu_241,Oceania,1,0,20,20000
2888,41_kostu_678,Mordor,0,1,30,30000
2888,41_kostu_869,Oceania,1,0,20,20000
2888,41_kostu_397,Neverland,1,0,20,20000
2888,41_kostu_241,Lilliputa,0,1,30,30000
2888,41_kostu_756,Neverland,0,1,30,30000
2888,41_kostu_357,Mordor,0,1,30,30000
2892,41_kostu_640,Oceania,1,0,20,20000
2892,41_kostu_486,Lilliputa,1,0,20,20000
2892,41_kostu_220,Mordor,1,0,20,20000
2892,41_kostu_334,Lilliputa,0,1,30,30000
2892,41_kostu_987,Oceania,1,0,20,20000
2892,41_kostu_289,Lilliputa,1,0,20,20000
2893,41_kostu_819,Mordor,0,1,30,30000
2893,41_kostu_633,Oceania,0,1,30,30000
2893,41_kostu_466,Oceania,0,1,30,30000
2893,41_kostu_400,Oceania,0,1,30,30000
2893,41_kostu_115,Neverland,1,0,20,20000
2898,41_kostu_116,Mordor,0,1,30,30000
2898,41_kostu_154,Mordor,1,0,20,20000
2898,41_kostu_617,Mordor,0,1,30,30000
2898,41_kostu_510,Neverland,1,0,20,20000
2900,41_kostu_016,Oceania,0,1,30,30000
2900,41_kostu_447,Oceania,0,1,30,30000
2900,41_kostu_844,Lilliputa,0,1,30,30000
2900,41_kostu_733,Oceania,0,1,30,30000
2900,41_kostu_779,Oceania,1,0,20,20000
2903,41_kostu_059,Oceania,1,0,20,20000
2905,41_kostu_981,Mordor,1,0,20,20000
2905,41_kostu_960,Mordor,0,1,30,30000
2905,41_kostu_434,Mordor,1,0,20,20000
2908,41_kostu_762,Oceania,0,1,30,30000
2910,41_kostu_182,Lilliputa,0,1,30,30000
2913,41_kostu_752,Neverland,0,1,30,30000
2913,41_kostu_173,Oceania,0,1,30,30000
2913,41_kostu_666,Neverland,0,1,30,30000
2913,41_kostu_276,Lilliputa,0,1,30,30000
2913,41_kostu_504,Lilliputa,0,1,30,30000
2913,41_kostu_140,Mordor,1,0,20,20000
2914,41_kostu_216,Lilliputa,1,0,20,20000
2914,41_kostu_567,Neverland,1,0,20,20000
2914,41_kostu_262,Mordor,1,0,20,20000
2914,41_kostu_468,Oceania,1,0,20,20000
2914,41_kostu_175,Lilliputa,0,1,30,30000
2914,41_kostu_283,Lilliputa,1,0,20,20000
2916,41_kostu_646,Lilliputa,0,1,30,30000
2916,41_kostu_630,Lilliputa,0,1,30,30000
2916,41_kostu_949,Oceania,0,1,30,30000
2919,41_kostu_147,Neverland,1,0,20,20000
2919,41_kostu_672,Neverland,0,1,30,30000
2919,41_kostu_925,Oceania,1,0,20,20000
2922,41_kostu_018,Mordor,0,1,30,30000
2922,41_kostu_179,Neverland,1,0,20,20000
2922,41_kostu_054,Oceania,0,1,30,30000
2922,41_kostu_739,Mordor,1,0,20,20000
2923,41_kostu_426,Mordor,0,1,30,30000
2923,41_kostu_275,Oceania,1,0,20,20000
2928,41_kostu_501,Mordor,1,0,20,20000
2928,41_kostu_678,Oceania,1,0,20,20000
2930,41_kostu_399,Oceania,1,0,20,20000
2930,41_kostu_699,Mordor,0,1,30,30000
2930,41_kostu_762,Neverland,1,0,20,20000
2930,41_kostu_782,Neverland,1,0,20,20000
2935,41_kostu_215,Mordor,1,0,20,20000
2935,41_kostu_375,Mordor,1,0,20,20000
2935,41_kostu_547,Lilliputa,1,0,20,20000
2935,41_kostu_281,Neverland,1,0,20,20000
